metric,value
n_events,100000000
n_hits_in_crystal,27021
n_hits_direct,27021
n_hits_pb_scat,0
n_hits_pb_born,0
flux_total_cm2_s,0.09173247
surface_cm2,11309.73355
rate_per_s,259.3674485
t_run_s,385553.3938
cps_total,0.07008367825
shield,0
shield_pb_mm,0
shield_cavity_mm,none
stand_mm,25
device_z_mm,0
screen_up,1
em_cut_mm,0.05
em_deex,std

bin_keV,counts,cps,counts_direct,counts_pb_scat,counts_pb_born
527,4,1.037469794e-05,4,0,0
528,2,5.187348969e-06,2,0,0
529,4,1.037469794e-05,4,0,0
530,3,7.781023454e-06,3,0,0
531,4,1.037469794e-05,4,0,0
532,6,1.556204691e-05,6,0,0
533,1,2.593674485e-06,1,0,0
534,3,7.781023454e-06,3,0,0
535,4,1.037469794e-05,4,0,0
536,2,5.187348969e-06,2,0,0
537,5,1.296837242e-05,5,0,0
538,2,5.187348969e-06,2,0,0
539,4,1.037469794e-05,4,0,0
540,1,2.593674485e-06,1,0,0
541,2,5.187348969e-06,2,0,0
542,2,5.187348969e-06,2,0,0
543,6,1.556204691e-05,6,0,0
544,4,1.037469794e-05,4,0,0
545,5,1.296837242e-05,5,0,0
546,2,5.187348969e-06,2,0,0
547,5,1.296837242e-05,5,0,0
548,4,1.037469794e-05,4,0,0
549,3,7.781023454e-06,3,0,0
550,3,7.781023454e-06,3,0,0
551,4,1.037469794e-05,4,0,0
552,1,2.593674485e-06,1,0,0
553,0,0,0,0,0
554,2,5.187348969e-06,2,0,0
555,1,2.593674485e-06,1,0,0
556,3,7.781023454e-06,3,0,0
557,1,2.593674485e-06,1,0,0
558,1,2.593674485e-06,1,0,0
559,2,5.187348969e-06,2,0,0
560,2,5.187348969e-06,2,0,0
561,3,7.781023454e-06,3,0,0
562,1,2.593674485e-06,1,0,0
563,4,1.037469794e-05,4,0,0
564,3,7.781023454e-06,3,0,0
565,3,7.781023454e-06,3,0,0
566,3,7.781023454e-06,3,0,0
567,1,2.593674485e-06,1,0,0
568,2,5.187348969e-06,2,0,0
569,5,1.296837242e-05,5,0,0
570,0,0,0,0,0
571,1,2.593674485e-06,1,0,0
572,3,7.781023454e-06,3,0,0
573,2,5.187348969e-06,2,0,0
574,0,0,0,0,0
575,8,2.074939588e-05,8,0,0
576,6,1.556204691e-05,6,0,0
577,1,2.593674485e-06,1,0,0
578,4,1.037469794e-05,4,0,0
579,4,1.037469794e-05,4,0,0
580,1,2.593674485e-06,1,0,0
581,1,2.593674485e-06,1,0,0
582,4,1.037469794e-05,4,0,0
583,2,5.187348969e-06,2,0,0
584,3,7.781023454e-06,3,0,0
585,3,7.781023454e-06,3,0,0
586,0,0,0,0,0
587,4,1.037469794e-05,4,0,0
588,0,0,0,0,0
589,2,5.187348969e-06,2,0,0
590,1,2.593674485e-06,1,0,0
591,4,1.037469794e-05,4,0,0
592,3,7.781023454e-06,3,0,0
593,3,7.781023454e-06,3,0,0
594,2,5.187348969e-06,2,0,0
595,2,5.187348969e-06,2,0,0
596,2,5.187348969e-06,2,0,0
597,2,5.187348969e-06,2,0,0
598,3,7.781023454e-06,3,0,0
599,3,7.781023454e-06,3,0,0
600,0,0,0,0,0
601,1,2.593674485e-06,1,0,0
602,1,2.593674485e-06,1,0,0
603,3,7.781023454e-06,3,0,0
604,2,5.187348969e-06,2,0,0
605,1,2.593674485e-06,1,0,0
606,1,2.593674485e-06,1,0,0
607,3,7.781023454e-06,3,0,0
608,33,8.559125799e-05,33,0,0
