E_keV,counts_per_h_per_keV,sigma_counts_per_h_per_keV
718.5,0.035456,0.020870
719.5,0.038504,0.022512
720.5,0.041762,0.024222
721.5,0.045230,0.025998
722.5,0.048909,0.027834
723.5,0.052798,0.029727
724.5,0.056897,0.031670
725.5,0.061202,0.033658
726.5,0.065711,0.035685
727.5,0.070419,0.037745
728.5,0.075323,0.039830
729.5,0.080415,0.041935
730.5,0.085688,0.044051
731.5,0.091135,0.046173
732.5,0.096747,0.048294
733.5,0.102513,0.050407
734.5,0.108421,0.052505
735.5,0.114461,0.054584
736.5,0.120619,0.056638
737.5,0.126881,0.058662
738.5,0.133232,0.060653
739.5,0.139655,0.062606
740.5,0.146135,0.064520
741.5,0.152654,0.066393
742.5,0.159194,0.068222
743.5,0.165735,0.070009
744.5,0.172259,0.071751
745.5,0.178745,0.073449
746.5,0.185173,0.075105
747.5,0.191521,0.076718
748.5,0.197769,0.078289
749.5,0.203895,0.079818
750.5,0.209876,0.081306
751.5,0.215693,0.082753
752.5,0.221322,0.084156
753.5,0.226742,0.085516
754.5,0.231932,0.086830
755.5,0.236871,0.088094
756.5,0.241540,0.089306
757.5,0.245918,0.090460
758.5,0.249987,0.091551
759.5,0.253729,0.092575
760.5,0.257128,0.093524
761.5,0.260168,0.094393
762.5,0.262837,0.095174
763.5,0.265121,0.095861
764.5,0.267012,0.096447
765.5,0.268499,0.096926
766.5,0.269578,0.097293
767.5,0.270244,0.097542
768.5,0.270493,0.097668
769.5,0.270328,0.097669
770.5,0.269750,0.097541
771.5,0.268763,0.097284
772.5,0.267376,0.096895
773.5,0.265597,0.096377
774.5,0.263438,0.095730
775.5,0.260912,0.094957
776.5,0.258036,0.094063
777.5,0.254827,0.093052
778.5,0.251304,0.091930
779.5,0.247489,0.090705
780.5,0.243403,0.089383
781.5,0.239072,0.087973
782.5,0.234519,0.086486
783.5,0.229770,0.084930
784.5,0.224851,0.083317
785.5,0.219788,0.081657
786.5,0.214607,0.079961
787.5,0.209336,0.078242
788.5,0.203999,0.076511
789.5,0.198622,0.074779
790.5,0.193230,0.073058
791.5,0.187845,0.071359
792.5,0.182491,0.069692
793.5,0.177188,0.068067
794.5,0.171957,0.066494
795.5,0.166815,0.064981
796.5,0.161778,0.063534
797.5,0.156862,0.062160
798.5,0.152081,0.060863
799.5,0.147444,0.059646
800.5,0.142963,0.058510
801.5,0.138645,0.057457
802.5,0.134496,0.056486
803.5,0.130522,0.055593
804.5,0.126726,0.054776
805.5,0.123111,0.054031
806.5,0.119675,0.053352
807.5,0.116420,0.052736
808.5,0.113344,0.052176
809.5,0.110444,0.051666
810.5,0.107716,0.051203
811.5,0.105157,0.050780
812.5,0.102762,0.050394
813.5,0.100527,0.050040
814.5,0.098445,0.049716
815.5,0.096511,0.049417
816.5,0.094720,0.049141
817.5,0.093066,0.048887
818.5,0.091543,0.048653
819.5,0.090147,0.048436
820.5,0.088872,0.048236
821.5,0.087714,0.048051
822.5,0.086669,0.047879
823.5,0.085733,0.047719
824.5,0.084902,0.047568
825.5,0.084176,0.047424
826.5,0.083551,0.047286
827.5,0.083027,0.047150
828.5,0.082603,0.047015
829.5,0.082278,0.046879
830.5,0.082054,0.046738
831.5,0.081932,0.046593
