E_keV,counts_per_h_per_keV,sigma_counts_per_h_per_keV
6119.5,1.369070,0.131358
6120.5,1.368409,0.131157
6121.5,1.367765,0.130960
6122.5,1.367141,0.130768
6123.5,1.366539,0.130581
6124.5,1.365960,0.130399
6125.5,1.365408,0.130223
6126.5,1.364884,0.130054
6127.5,1.364390,0.129892
6128.5,1.363928,0.129737
6129.5,1.363500,0.129590
6130.5,1.363108,0.129451
6131.5,1.362754,0.129320
6132.5,1.362438,0.129199
6133.5,1.362164,0.129086
6134.5,1.361931,0.128983
6135.5,1.361742,0.128890
6136.5,1.361597,0.128807
6137.5,1.361498,0.128735
6138.5,1.361446,0.128672
6139.5,1.361441,0.128621
6140.5,1.361485,0.128580
6141.5,1.361578,0.128550
6142.5,1.361721,0.128530
6143.5,1.361915,0.128522
6144.5,1.362159,0.128525
6145.5,1.362454,0.128539
6146.5,1.362800,0.128564
6147.5,1.363197,0.128600
6148.5,1.363645,0.128647
6149.5,1.364144,0.128705
6150.5,1.364694,0.128773
6151.5,1.365294,0.128852
6152.5,1.365944,0.128941
6153.5,1.366643,0.129040
6154.5,1.367389,0.129149
6155.5,1.368184,0.129267
6156.5,1.369024,0.129395
6157.5,1.369911,0.129531
6158.5,1.370841,0.129677
6159.5,1.371815,0.129830
6160.5,1.372829,0.129992
6161.5,1.373885,0.130161
6162.5,1.374979,0.130338
6163.5,1.376109,0.130521
6164.5,1.377275,0.130711
6165.5,1.378475,0.130907
6166.5,1.379706,0.131108
6167.5,1.380966,0.131314
6168.5,1.382254,0.131525
6169.5,1.383567,0.131741
6170.5,1.384903,0.131960
6171.5,1.386261,0.132182
6172.5,1.387637,0.132407
6173.5,1.389029,0.132635
6174.5,1.390435,0.132864
6175.5,1.391852,0.133095
6176.5,1.393278,0.133327
6177.5,1.394710,0.133560
6178.5,1.396146,0.133793
6179.5,1.397583,0.134025
6180.5,1.399019,0.134257
6181.5,1.400450,0.134487
6182.5,1.401875,0.134716
6183.5,1.403289,0.134943
6184.5,1.404692,0.135167
6185.5,1.406079,0.135388
6186.5,1.407448,0.135606
6187.5,1.408797,0.135821
6188.5,1.410123,0.136031
6189.5,1.411423,0.136238
6190.5,1.412695,0.136439
6191.5,1.413935,0.136636
6192.5,1.415141,0.136827
6193.5,1.416311,0.137012
6194.5,1.417442,0.137192
6195.5,1.418532,0.137365
6196.5,1.419577,0.137532
6197.5,1.420576,0.137692
6198.5,1.421526,0.137846
6199.5,1.422425,0.137992
6200.5,1.423270,0.138130
6201.5,1.424060,0.138261
6202.5,1.424791,0.138384
6203.5,1.425463,0.138500
6204.5,1.426072,0.138607
6205.5,1.426618,0.138705
6206.5,1.427097,0.138796
6207.5,1.427508,0.138878
6208.5,1.427850,0.138951
6209.5,1.428120,0.139015
6210.5,1.428318,0.139071
6211.5,1.428441,0.139118
6212.5,1.428488,0.139155
6213.5,1.428457,0.139184
6214.5,1.428349,0.139204
6215.5,1.428160,0.139215
6216.5,1.427891,0.139217
6217.5,1.427540,0.139209
6218.5,1.427106,0.139193
6219.5,1.426589,0.139167
6220.5,1.425987,0.139133
6221.5,1.425300,0.139090
6222.5,1.424529,0.139037
6223.5,1.423671,0.138976
6224.5,1.422728,0.138906
6225.5,1.421698,0.138828
6226.5,1.420581,0.138740
6227.5,1.419378,0.138644
6228.5,1.418088,0.138540
6229.5,1.416713,0.138427
6230.5,1.415251,0.138306
6231.5,1.413703,0.138177
6232.5,1.412070,0.138039
6233.5,1.410352,0.137894
6234.5,1.408550,0.137741
6235.5,1.406664,0.137580
6236.5,1.404696,0.137412
6237.5,1.402646,0.137236
6238.5,1.400516,0.137053
6239.5,1.398306,0.136863
6240.5,1.396017,0.136665
6241.5,1.393651,0.136461
6242.5,1.391209,0.136250
6243.5,1.388693,0.136033
6244.5,1.386103,0.135809
6245.5,1.383442,0.135579
6246.5,1.380712,0.135342
6247.5,1.377913,0.135100
6248.5,1.375048,0.134852
6249.5,1.372118,0.134598
6250.5,1.369127,0.134338
6251.5,1.366074,0.134074
6252.5,1.362964,0.133804
6253.5,1.359797,0.133529
6254.5,1.356576,0.133249
6255.5,1.353303,0.132964
6256.5,1.349981,0.132675
6257.5,1.346611,0.132381
6258.5,1.343197,0.132083
6259.5,1.339741,0.131782
6260.5,1.336244,0.131476
6261.5,1.332711,0.131166
6262.5,1.329143,0.130853
6263.5,1.325543,0.130536
6264.5,1.321914,0.130216
6265.5,1.318258,0.129893
6266.5,1.314578,0.129567
6267.5,1.310877,0.129239
6268.5,1.307158,0.128907
6269.5,1.303424,0.128574
6270.5,1.299676,0.128238
6271.5,1.295919,0.127900
6272.5,1.292155,0.127561
6273.5,1.288386,0.127220
6274.5,1.284616,0.126877
6275.5,1.280849,0.126533
6276.5,1.277085,0.126188
6277.5,1.273329,0.125843
6278.5,1.269583,0.125497
6279.5,1.265850,0.125150
6280.5,1.262133,0.124804
6281.5,1.258435,0.124457
6282.5,1.254759,0.124111
6283.5,1.251107,0.123765
6284.5,1.247483,0.123421
6285.5,1.243888,0.123077
6286.5,1.240327,0.122735
6287.5,1.236801,0.122394
6288.5,1.233313,0.122056
6289.5,1.229866,0.121719
6290.5,1.226463,0.121385
6291.5,1.223106,0.121054
6292.5,1.219797,0.120726
6293.5,1.216540,0.120401
6294.5,1.213336,0.120079
6295.5,1.210188,0.119762
6296.5,1.207098,0.119449
6297.5,1.204069,0.119141
6298.5,1.201103,0.118837
6299.5,1.198201,0.118539
6300.5,1.195367,0.118246
6301.5,1.192602,0.117959
6302.5,1.189908,0.117679
6303.5,1.187286,0.117405
6304.5,1.184740,0.117137
6305.5,1.182270,0.116877
6306.5,1.179878,0.116624
6307.5,1.177566,0.116380
6308.5,1.175335,0.116143
6309.5,1.173187,0.115915
6310.5,1.171122,0.115695
6311.5,1.169143,0.115485
6312.5,1.167251,0.115284
6313.5,1.165446,0.115092
6314.5,1.163729,0.114911
6315.5,1.162102,0.114739
6316.5,1.160564,0.114579
6317.5,1.159118,0.114428
6318.5,1.157763,0.114289
6319.5,1.156500,0.114161
6320.5,1.155330,0.114044
6321.5,1.154252,0.113939
6322.5,1.153266,0.113846
6323.5,1.152374,0.113764
6324.5,1.151575,0.113695
6325.5,1.150869,0.113637
6326.5,1.150255,0.113592
6327.5,1.149734,0.113560
6328.5,1.149304,0.113539
6329.5,1.148966,0.113531
6330.5,1.148719,0.113536
6331.5,1.148563,0.113553
6332.5,1.148495,0.113583
6333.5,1.148516,0.113625
6334.5,1.148625,0.113680
6335.5,1.148820,0.113747
6336.5,1.149100,0.113826
6337.5,1.149464,0.113917
6338.5,1.149911,0.114020
6339.5,1.150439,0.114135
6340.5,1.151047,0.114261
6341.5,1.151732,0.114399
6342.5,1.152494,0.114548
6343.5,1.153330,0.114707
6344.5,1.154239,0.114878
6345.5,1.155219,0.115058
6346.5,1.156267,0.115249
6347.5,1.157381,0.115449
6348.5,1.158560,0.115658
6349.5,1.159800,0.115876
6350.5,1.161101,0.116103
