# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = 8147e1da3b0d
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 18:05:15
# nuclide = Ac228, 1 Bq/kg parent, rho 2.30 (nuclide template, pipeline method 1)
# R_wall_cm = 80.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 2.300000e-03
# bin_keV = 2.000  (последний канал = переполнение)
# fluence_total_cm2_s = 8.786052e-02
E_keV,fluence_cm2_s
915.0,2.124510e-05
917.0,1.441787e-05
919.0,1.483239e-05
921.0,2.317977e-05
923.0,1.406266e-05
925.0,1.497455e-05
927.0,1.189733e-05
929.0,2.106021e-05
931.0,1.636689e-05
933.0,1.612846e-05
935.0,2.227580e-05
937.0,1.379839e-05
939.0,1.828954e-05
941.0,1.532078e-05
943.0,1.070072e-05
945.0,8.510035e-05
947.0,2.481482e-05
949.0,6.382553e-05
951.0,5.445020e-06
953.0,8.746839e-06
955.0,9.208399e-06
957.0,1.834550e-05
959.0,6.595286e-05
961.0,8.685200e-06
963.0,1.046423e-05
965.0,7.645737e-04
967.0,4.844855e-05
969.0,2.482280e-03
971.0,2.514263e-06
973.0,3.717927e-06
975.0,7.224365e-06
977.0,1.585775e-05
981.0,1.541400e-05
985.0,3.533118e-07
987.0,3.057351e-06
989.0,2.167912e-05
991.0,7.486091e-06
993.0,7.417782e-06
995.0,2.914378e-06
997.0,1.009450e-05
999.0,2.456868e-06
1001.0,2.261888e-06
1003.0,1.098990e-06
1005.0,4.200398e-06
1007.0,3.707048e-06
1009.0,1.224421e-05
1011.0,2.754463e-06
1013.0,6.545882e-06
1015.0,3.123879e-06
1017.0,1.619675e-05
1019.0,2.797659e-06
1021.0,1.808084e-05
1023.0,2.534683e-06
1025.0,1.714774e-06
1027.0,4.122532e-06
1029.0,5.128028e-06
1031.0,4.972412e-06
1033.0,5.746702e-05
1037.0,4.431961e-06
1039.0,2.855853e-05
1041.0,1.075928e-05
1043.0,2.679405e-06
1047.0,2.601381e-06
1049.0,4.075123e-06
1053.0,2.611303e-06
1055.0,1.054533e-05
1057.0,4.344137e-06
1059.0,2.263941e-06
1061.0,7.733660e-06
1065.0,3.576984e-05
1067.0,4.780588e-06
