metric,value
n_events,100000000
n_hits_in_crystal,70709
n_overflow,39241
r_disk_mm,300
z_disk_mm,100
disk_area_cm2,2827.433388
pdg_expected_per_s,47.21813758
e_lo_gev,0.3
e_hi_gev,100
max_edep_keV,24665.7644

bin_keV,counts,per_muon
1105,13,1.3e-07
1106,10,1e-07
1107,12,1.2e-07
1108,7,7e-08
1109,13,1.3e-07
1110,12,1.2e-07
1111,10,1e-07
1112,8,8e-08
1113,13,1.3e-07
1114,8,8e-08
1115,8,8e-08
1116,6,6e-08
1117,10,1e-07
1118,3,3e-08
1119,9,9e-08
1120,11,1.1e-07
1121,12,1.2e-07
1122,10,1e-07
1123,7,7e-08
1124,16,1.6e-07
1125,12,1.2e-07
1126,15,1.5e-07
1127,12,1.2e-07
1128,11,1.1e-07
1129,16,1.6e-07
1130,14,1.4e-07
1131,5,5e-08
1132,10,1e-07
1133,6,6e-08
1134,15,1.5e-07
1135,10,1e-07
1136,13,1.3e-07
1137,25,2.5e-07
1138,15,1.5e-07
1139,8,8e-08
1140,6,6e-08
1141,8,8e-08
1142,10,1e-07
1143,12,1.2e-07
1144,9,9e-08
1145,14,1.4e-07
1146,11,1.1e-07
1147,15,1.5e-07
1148,11,1.1e-07
1149,12,1.2e-07
1150,8,8e-08
1151,5,5e-08
1152,14,1.4e-07
1153,5,5e-08
1154,12,1.2e-07
1155,4,4e-08
1156,11,1.1e-07
1157,12,1.2e-07
1158,16,1.6e-07
1159,10,1e-07
1160,10,1e-07
1161,15,1.5e-07
1162,9,9e-08
1163,11,1.1e-07
1164,9,9e-08
1165,7,7e-08
1166,16,1.6e-07
1167,12,1.2e-07
1168,14,1.4e-07
1169,10,1e-07
1170,19,1.9e-07
1171,9,9e-08
1172,11,1.1e-07
1173,9,9e-08
1174,13,1.3e-07
1175,12,1.2e-07
1176,9,9e-08
1177,14,1.4e-07
1178,12,1.2e-07
1179,16,1.6e-07
1180,5,5e-08
1181,8,8e-08
1182,12,1.2e-07
1183,11,1.1e-07
1184,5,5e-08
1185,10,1e-07
1186,8,8e-08
1187,6,6e-08
1188,9,9e-08
1189,5,5e-08
1190,13,1.3e-07
1191,13,1.3e-07
1192,12,1.2e-07
1193,9,9e-08
1194,10,1e-07
1195,12,1.2e-07
1196,9,9e-08
1197,15,1.5e-07
1198,9,9e-08
1199,14,1.4e-07
1200,10,1e-07
1201,9,9e-08
1202,11,1.1e-07
1203,14,1.4e-07
1204,8,8e-08
1205,14,1.4e-07
1206,10,1e-07
1207,17,1.7e-07
1208,6,6e-08
1209,5,5e-08
1210,9,9e-08
1211,14,1.4e-07
1212,13,1.3e-07
1213,5,5e-08
1214,9,9e-08
1215,7,7e-08
1216,13,1.3e-07
1217,8,8e-08
1218,7,7e-08
1219,13,1.3e-07
1220,5,5e-08
1221,17,1.7e-07
1222,9,9e-08
1223,8,8e-08
1224,12,1.2e-07
1225,13,1.3e-07
1226,11,1.1e-07
1227,3,3e-08
1228,17,1.7e-07
1229,10,1e-07
1230,14,1.4e-07
1231,8,8e-08
1232,13,1.3e-07
1233,7,7e-08
1234,6,6e-08
1235,9,9e-08
1236,12,1.2e-07
1237,5,5e-08
1238,7,7e-08
1239,4,4e-08
1240,8,8e-08
1241,10,1e-07
1242,7,7e-08
1243,8,8e-08
1244,9,9e-08
1245,4,4e-08
1246,7,7e-08
1247,9,9e-08
1248,9,9e-08
1249,9,9e-08
1250,7,7e-08
1251,11,1.1e-07
1252,11,1.1e-07
1253,6,6e-08
1254,10,1e-07
1255,14,1.4e-07
1256,9,9e-08
1257,8,8e-08
1258,3,3e-08
1259,17,1.7e-07
